Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Color (product.metafields.shopify.color-pattern),Size (product.metafields.shopify.size),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Philippines,Price / Philippines,Compare At Price / Philippines,Status
riley-womenshoes,RILEY L,"<p><strong data-mce-fragment=""1"">Feature</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Vicrotech Material</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Memory foam insole</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Advantage</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Flexible, water resistant</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Memory foam for added comfort and cushioning</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Benefit</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Durable</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Better distribution of balance</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Easy to wear</span></p>
<p><span data-mce-fragment=""1"">Foot Type Guide : Extra Wide</span></p>",EASY SOFT PH,Apparel & Accessories > Shoes,Women,"Flats, Women",TRUE,Color,Black,,Size,35,,,,,3266006T351000000001,0,shopify,2,deny,manual,599,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/RileyL.jpg?v=1738910825,1,,FALSE,,,,,,,,,,,,,,,0,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/RileyL.jpg?v=1738910825,g,,,TRUE,,,active
riley-womenshoes,,,,,,,,,Black,,,36,,,,,3266006T361000000001,0,shopify,5,deny,manual,599,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/RileyL-5.jpg?v=1738910825,2,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/RileyL.jpg?v=1738910825,g,,,,,,
riley-womenshoes,,,,,,,,,Black,,,37,,,,,3266006T371000000001,0,shopify,4,deny,manual,599,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/RileyL-4.jpg?v=1738910825,3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/RileyL.jpg?v=1738910825,g,,,,,,
riley-womenshoes,,,,,,,,,Black,,,38,,,,,3266006T381000000001,0,shopify,4,deny,manual,599,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/RileyL-1.jpg?v=1738910826,4,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/RileyL.jpg?v=1738910825,g,,,,,,
riley-womenshoes,,,,,,,,,Black,,,39,,,,,3266006T391000000001,0,shopify,4,deny,manual,599,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/RileyL-3.jpg?v=1738910826,5,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/RileyL.jpg?v=1738910825,g,,,,,,
riley-womenshoes,,,,,,,,,Black,,,40,,,,,3266006T401000000001,0,shopify,4,deny,manual,599,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/RileyL-2.jpg?v=1738910826,6,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/RileyL.jpg?v=1738910825,g,,,,,,
ram-womenshoes,RAM,"<p><strong data-mce-fragment=""1"">Feature</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Vicrotech Material</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Memory foam insole</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Advantage</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Flexible, water resistant</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Memory foam for added comfort and cushioning</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Added style flexible, water resistant</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Benefit</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Durable</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Better distribution of balance</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Durable, better aesthetics</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Easy to wear</span></p>
<p><span data-mce-fragment=""1"">Foot Type Guide : Narrow</span></p>",EASY SOFT PH,Apparel & Accessories > Shoes,Women,"Flats, Women",TRUE,Color,Black,,Size,35,,,,,8842006T351000000001,0,shopify,1,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/RAM.jpg?v=1738910827,1,,FALSE,,,,,,,,,,,,,,,0,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/RAM.jpg?v=1738910827,g,,,TRUE,,,active
ram-womenshoes,,,,,,,,,Black,,,36,,,,,8842006T361000000001,0,shopify,2,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/RAM-5.jpg?v=1738910827,2,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/RAM.jpg?v=1738910827,g,,,,,,
ram-womenshoes,,,,,,,,,Black,,,37,,,,,8842006T371000000001,0,shopify,0,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/RAM-4.jpg?v=1738910827,3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/RAM.jpg?v=1738910827,g,,,,,,
ram-womenshoes,,,,,,,,,Black,,,38,,,,,8842006T381000000001,0,shopify,0,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/RAM-1.jpg?v=1738910827,4,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/RAM.jpg?v=1738910827,g,,,,,,
ram-womenshoes,,,,,,,,,Black,,,39,,,,,8842006T391000000001,0,shopify,0,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/RAM-3.jpg?v=1738910827,5,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/RAM.jpg?v=1738910827,g,,,,,,
ram-womenshoes,,,,,,,,,Black,,,40,,,,,8842006T401000000001,0,shopify,1,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/RAM-2.jpg?v=1738910827,6,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/RAM.jpg?v=1738910827,g,,,,,,
raiza-womenshoes,RAIZA,"<p><strong data-mce-fragment=""1"">Feature</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Vicrotech Material</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Memory foam insole</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Advantage</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Flexible, water resistant</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Memory foam for added comfort and cushioning</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Added style flexible, water resistant</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Benefit</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Durable</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Better distribution of balance</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Durable, better aesthetics</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Easy to wear</span></p>
<p><span data-mce-fragment=""1"">Foot Type Guide : Extra Wide</span></p>",EASY SOFT PH,Apparel & Accessories > Shoes,Women,"Loafers, Women",TRUE,Color,Black,,Size,35,,,,,12111006T351000000001,0,shopify,3,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESRAIZALBLACK_1.jpg?v=1738910829,1,,FALSE,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESRAIZALBLACK_1.jpg?v=1738910829,g,,,TRUE,,,active
raiza-womenshoes,,,,,,,,,Black,,,36,,,,,12111006T361000000001,0,shopify,1,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESRAIZALBLACK_6.jpg?v=1738910829,2,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESRAIZALBLACK_1.jpg?v=1738910829,g,,,,,,
raiza-womenshoes,,,,,,,,,Black,,,37,,,,,12111006T371000000001,0,shopify,2,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESRAIZALBLACK_5.jpg?v=1738910829,3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESRAIZALBLACK_1.jpg?v=1738910829,g,,,,,,
raiza-womenshoes,,,,,,,,,Black,,,38,,,,,12111006T381000000001,0,shopify,2,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESRAIZALBLACK_2.jpg?v=1738910829,4,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESRAIZALBLACK_1.jpg?v=1738910829,g,,,,,,
raiza-womenshoes,,,,,,,,,Black,,,39,,,,,12111006T391000000001,0,shopify,1,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESRAIZALBLACK_3.jpg?v=1738910829,5,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESRAIZALBLACK_1.jpg?v=1738910829,g,,,,,,
raiza-womenshoes,,,,,,,,,Black,,,40,,,,,12111006T401000000001,0,shopify,4,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESRAIZALBLACK_4.jpg?v=1738910829,6,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESRAIZALBLACK_1.jpg?v=1738910829,g,,,,,,
persia-womenshoes,PERSIA,"<p><strong data-mce-fragment=""1"">Feature</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Vicrotech Material</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Memory foam insole</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Advantage</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Flexible, water resistant</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Memory foam for added comfort and cushioning</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Added style flexible, water resistant</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Benefit</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Durable</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Better distribution of balance</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Durable, better aesthetics</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Easy to wear</span></p>
<p><span data-mce-fragment=""1"">Foot Type Guide : Wide</span></p>",EASY SOFT PH,Apparel & Accessories > Shoes,Women,"Flats, Women",TRUE,Color,Black,,Size,35,,,,,12108006T351000000001,0,shopify,2,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/persia.jpg?v=1738910831,1,,FALSE,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/persia.jpg?v=1738910831,g,,,TRUE,,,active
persia-womenshoes,,,,,,,,,Black,,,36,,,,,12108006T361000000001,0,shopify,2,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/products/ESPERSIABLACK_1.jpg?v=1738910831,2,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/persia.jpg?v=1738910831,g,,,,,,
persia-womenshoes,,,,,,,,,Black,,,37,,,,,12108006T371000000001,0,shopify,2,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/products/ESPERSIABLACK_3.jpg?v=1738910831,3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/persia.jpg?v=1738910831,g,,,,,,
persia-womenshoes,,,,,,,,,Black,,,38,,,,,12108006T381000000001,0,shopify,2,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/products/ESPERSIABLACK_2.jpg?v=1738910831,4,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/persia.jpg?v=1738910831,g,,,,,,
persia-womenshoes,,,,,,,,,Black,,,39,,,,,12108006T391000000001,0,shopify,1,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/products/ESPERSIABLACK_4.jpg?v=1738910831,5,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/persia.jpg?v=1738910831,g,,,,,,
persia-womenshoes,,,,,,,,,Black,,,40,,,,,12108006T401000000001,0,shopify,1,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/products/ESPERSIABLACK_6.jpg?v=1738910831,6,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/persia.jpg?v=1738910831,g,,,,,,
persia-womenshoes,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/products/ESPERSIABLACK_5.jpg?v=1738910831,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
maxene-womenshoes,MAXENE,"<p><strong data-mce-fragment=""1"">Feature</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Vicrotech Material</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Memory foam insole</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Advantage</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Flexible, water resistant</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Memory foam for added comfort and cushioning</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Added style flexible, water resistant</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Benefit</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Durable</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Better distribution of balance</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Durable, better aesthetics</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Easy to wear</span></p>
<p><span data-mce-fragment=""1"">Foot Type Guide : Narrow</span></p>",EASY SOFT PH,Apparel & Accessories > Shoes,Women,"Heel Shoes, Women",TRUE,Color,Black,,Size,35,,,,,3018006T351000000001,0,shopify,2,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMAXENELBLACK_1.jpg?v=1738910833,1,,FALSE,,,,,,,,,,,,,,,0,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMAXENELBLACK_1.jpg?v=1738910833,g,,,TRUE,,,active
maxene-womenshoes,,,,,,,,,Black,,,36,,,,,3018006T361000000001,0,shopify,2,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMAXENELBLACK_6.jpg?v=1738910833,2,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMAXENELBLACK_1.jpg?v=1738910833,g,,,,,,
maxene-womenshoes,,,,,,,,,Black,,,37,,,,,3018006T371000000001,0,shopify,1,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMAXENELBLACK_5.jpg?v=1738910833,3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMAXENELBLACK_1.jpg?v=1738910833,g,,,,,,
maxene-womenshoes,,,,,,,,,Black,,,38,,,,,3018006T381000000001,0,shopify,1,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMAXENELBLACK_2.jpg?v=1738910833,4,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMAXENELBLACK_1.jpg?v=1738910833,g,,,,,,
maxene-womenshoes,,,,,,,,,Black,,,39,,,,,3018006T391000000001,0,shopify,2,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMAXENELBLACK_3.jpg?v=1738910833,5,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMAXENELBLACK_1.jpg?v=1738910833,g,,,,,,
maxene-womenshoes,,,,,,,,,Black,,,40,,,,,3018006T401000000001,0,shopify,3,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMAXENELBLACK_4.jpg?v=1738910833,6,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMAXENELBLACK_1.jpg?v=1738910833,g,,,,,,
madeline-womenshoes,MADELINE,"<p><strong>Feature</strong><br><span>Vicrotech Material</span><br><span>Memory foam insole</span><br><br><strong>Advantage</strong><br><span>Flexible, water resistant</span><br><span>Memory foam for added comfort and cushioning</span><br><span>Added style flexible, water resistant</span><br><br><strong>Benefit</strong><br><span>Durable</span><br><span>Better distribution of balance</span><br><span>Durable, better aesthetics</span><br><span>Easy to wear</span></p>
<p><span>Foot Type Guide : Extra Wide</span></p>",EASY SOFT PH,Apparel & Accessories > Shoes,Women,"Wedges, Women",TRUE,Color,Black,,Size,35,,,,,3268006T351000000001,0,shopify,1,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMADELINELBLACK_1.jpg?v=1738910834,1,,FALSE,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMADELINELBLACK_1.jpg?v=1738910834,g,,,TRUE,,,active
madeline-womenshoes,,,,,,,,,Black,,,36,,,,,3268006T361000000001,0,shopify,3,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMADELINELBLACK_6.jpg?v=1738910835,2,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMADELINELBLACK_1.jpg?v=1738910834,g,,,,,,
madeline-womenshoes,,,,,,,,,Black,,,37,,,,,3268006T371000000001,0,shopify,1,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMADELINELBLACK_5.jpg?v=1738910835,3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMADELINELBLACK_1.jpg?v=1738910834,g,,,,,,
madeline-womenshoes,,,,,,,,,Black,,,38,,,,,3268006T381000000001,0,shopify,1,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMADELINELBLACK_2.jpg?v=1738910835,4,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMADELINELBLACK_1.jpg?v=1738910834,g,,,,,,
madeline-womenshoes,,,,,,,,,Black,,,39,,,,,3268006T391000000001,0,shopify,3,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMADELINELBLACK_3.jpg?v=1738910835,5,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMADELINELBLACK_1.jpg?v=1738910834,g,,,,,,
madeline-womenshoes,,,,,,,,,Black,,,40,,,,,3268006T401000000001,0,shopify,3,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMADELINELBLACK_4.jpg?v=1738910835,6,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMADELINELBLACK_1.jpg?v=1738910834,g,,,,,,
laura-womenshoes,LAURA,"<p><strong data-mce-fragment=""1"">Feature</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Vicrotech Material</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Memory foam insole</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Advantage</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Flexible, water resistant</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Memory foam for added comfort and cushioning</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Added style flexible, water resistant</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Benefit</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Durable</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Better distribution of balance</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Durable, better aesthetics</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Easy to wear</span></p>
<p><span data-mce-fragment=""1"">Foot Type Guide : Wide</span></p>",EASY SOFT PH,Apparel & Accessories > Shoes,Women,"2.2, Heel Shoes, Women",TRUE,Color,Black,,Size,35,,,,,8880006T351000000001,0,shopify,3,deny,manual,899,899,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESLAURALBLACK_1.jpg?v=1738910836,1,,FALSE,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESLAURALBLACK_1.jpg?v=1738910836,g,,,TRUE,,,active
laura-womenshoes,,,,,,,,,Black,,,36,,,,,8880006T361000000001,0,shopify,1,deny,manual,899,899,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESLAURALBLACK_6.jpg?v=1738910836,2,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESLAURALBLACK_1.jpg?v=1738910836,g,,,,,,
laura-womenshoes,,,,,,,,,Black,,,37,,,,,8880006T371000000001,0,shopify,2,deny,manual,899,899,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESLAURALBLACK_5.jpg?v=1738910836,3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESLAURALBLACK_1.jpg?v=1738910836,g,,,,,,
laura-womenshoes,,,,,,,,,Black,,,38,,,,,8880006T381000000001,0,shopify,3,deny,manual,899,899,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESLAURALBLACK_2.jpg?v=1738910837,4,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESLAURALBLACK_1.jpg?v=1738910836,g,,,,,,
laura-womenshoes,,,,,,,,,Black,,,39,,,,,8880006T391000000001,0,shopify,1,deny,manual,899,899,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESLAURALBLACK_3.jpg?v=1738910837,5,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESLAURALBLACK_1.jpg?v=1738910836,g,,,,,,
laura-womenshoes,,,,,,,,,Black,,,40,,,,,8880006T401000000001,0,shopify,1,deny,manual,899,899,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESLAURALBLACK_4.jpg?v=1738910837,6,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESLAURALBLACK_1.jpg?v=1738910836,g,,,,,,
katy-womenshoes,KATY,"<p><strong data-mce-fragment=""1"">Feature</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Vicrotech Material</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Memory foam insole</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Advantage</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Flexible, water resistant</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Memory foam for added comfort and cushioning</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Added style flexible, water resistant</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Benefit</strong><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Durable</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Better distribution of balance</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Durable, better aesthetics</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Easy to wear</span></p>
<p><span data-mce-fragment=""1"">Foot Type Guide : Narrow</span></p>",EASY SOFT PH,Apparel & Accessories > Shoes,Women,"Flats, Women",TRUE,Color,Black,,Size,35,,,,,7527006T351000000001,0,shopify,3,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESKATY-BLACK.jpg?v=1738910838,1,,FALSE,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESKATY-BLACK.jpg?v=1738910838,g,,,TRUE,,,active
katy-womenshoes,,,,,,,,,Black,,,36,,,,,7527006T361000000001,0,shopify,1,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESKATY-BLACK-5.jpg?v=1738910838,2,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESKATY-BLACK.jpg?v=1738910838,g,,,,,,
katy-womenshoes,,,,,,,,,Black,,,37,,,,,7527006T371000000001,0,shopify,1,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESKATY-BLACK-4.jpg?v=1738910838,3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESKATY-BLACK.jpg?v=1738910838,g,,,,,,
katy-womenshoes,,,,,,,,,Black,,,38,,,,,7527006T381000000001,0,shopify,1,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESKATY-BLACK-1.jpg?v=1738910838,4,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESKATY-BLACK.jpg?v=1738910838,g,,,,,,
